"","Round","State","Match-up"
"9037",180,"Oregon",16
"9038",180,"Pennsylvania",45
"9039",180,"Rhode Island",7
"9040",180,"South Carolina",43
"9041",180,"South Dakota",4
"9042",180,"Tennessee",20
"9043",180,"Texas",35
"9044",180,"Utah",19
"9045",180,"Vermont",1
"9046",180,"Virginia",30
"9047",180,"Washington",29
"9048",180,"West Virginia",41
"9049",180,"Wisconsin",33
"9050",180,"Wyoming",0
"9051",181,"Alabama",13
"9052",181,"Alaska",3
"9053",181,"Arizona",22
"9054",181,"Arkansas",26
"9055",181,"California",49
"9056",181,"Colorado",18
"9057",181,"Connecticut",12
"9058",181,"Delaware",5
"9059",181,"Florida",40
"9060",181,"Georgia",39
"9061",181,"Hawaii",11
"9062",181,"Idaho",17
"9063",181,"Illinois",48
"9064",181,"Indiana",24
"9065",181,"Iowa",32
"9066",181,"Kansas",21
"9067",181,"Kentucky",33
"9068",181,"Louisiana",41
"9069",181,"Maine",10
"9070",181,"Maryland",37
"9071",181,"Massachusetts",27
"9072",181,"Michigan",43
"9073",181,"Minnesota",25
"9074",181,"Mississippi",28
"9075",181,"Missouri",47
"9076",181,"Montana",6
"9077",181,"Nebraska",38
"9078",181,"Nevada",15
"9079",181,"New Hampshire",9
"9080",181,"New Jersey",23
"9081",181,"New Mexico",8
"9082",181,"New York",45
"9083",181,"North Carolina",35
"9084",181,"North Dakota",2
"9085",181,"Ohio",29
"9086",181,"Oklahoma",14
"9087",181,"Oregon",16
"9088",181,"Pennsylvania",46
"9089",181,"Rhode Island",7
"9090",181,"South Carolina",44
"9091",181,"South Dakota",4
"9092",181,"Tennessee",20
"9093",181,"Texas",36
"9094",181,"Utah",19
"9095",181,"Vermont",1
"9096",181,"Virginia",31
"9097",181,"Washington",30
"9098",181,"West Virginia",42
"9099",181,"Wisconsin",34
"9100",181,"Wyoming",0
"9101",182,"Alabama",13
"9102",182,"Alaska",3
"9103",182,"Arizona",22
"9104",182,"Arkansas",26
"9105",182,"California",41
"9106",182,"Colorado",18
"9107",182,"Connecticut",12
"9108",182,"Delaware",5
"9109",182,"Florida",40
"9110",182,"Georgia",39
"9111",182,"Hawaii",11
"9112",182,"Idaho",17
"9113",182,"Illinois",49
"9114",182,"Indiana",24
"9115",182,"Iowa",32
"9116",182,"Kansas",21
"9117",182,"Kentucky",33
"9118",182,"Louisiana",42
"9119",182,"Maine",10
"9120",182,"Maryland",37
"9121",182,"Massachusetts",27
"9122",182,"Michigan",44
"9123",182,"Minnesota",25
"9124",182,"Mississippi",28
"9125",182,"Missouri",48
"9126",182,"Montana",6
"9127",182,"Nebraska",38
"9128",182,"Nevada",15
"9129",182,"New Hampshire",9
"9130",182,"New Jersey",23
"9131",182,"New Mexico",8
"9132",182,"New York",46
"9133",182,"North Carolina",35
"9134",182,"North Dakota",2
"9135",182,"Ohio",29
"9136",182,"Oklahoma",14
"9137",182,"Oregon",16
"9138",182,"Pennsylvania",47
"9139",182,"Rhode Island",7
"9140",182,"South Carolina",45
"9141",182,"South Dakota",4
"9142",182,"Tennessee",20
"9143",182,"Texas",36
"9144",182,"Utah",19
"9145",182,"Vermont",1
"9146",182,"Virginia",31
"9147",182,"Washington",30
"9148",182,"West Virginia",43
"9149",182,"Wisconsin",34
"9150",182,"Wyoming",0
"9151",183,"Alabama",13
"9152",183,"Alaska",3
"9153",183,"Arizona",22
"9154",183,"Arkansas",26
"9155",183,"California",42
"9156",183,"Colorado",18
"9157",183,"Connecticut",12
"9158",183,"Delaware",5
"9159",183,"Florida",41
"9160",183,"Georgia",40
"9161",183,"Hawaii",11
"9162",183,"Idaho",17
"9163",183,"Illinois",30
"9164",183,"Indiana",24
"9165",183,"Iowa",33
"9166",183,"Kansas",21
"9167",183,"Kentucky",34
"9168",183,"Louisiana",43
"9169",183,"Maine",10
"9170",183,"Maryland",38
"9171",183,"Massachusetts",27
"9172",183,"Michigan",45
"9173",183,"Minnesota",25
"9174",183,"Mississippi",28
"9175",183,"Missouri",49
"9176",183,"Montana",6
"9177",183,"Nebraska",39
"9178",183,"Nevada",15
"9179",183,"New Hampshire",9
"9180",183,"New Jersey",23
"9181",183,"New Mexico",8
"9182",183,"New York",47
"9183",183,"North Carolina",36
"9184",183,"North Dakota",2
"9185",183,"Ohio",29
"9186",183,"Oklahoma",14
"9187",183,"Oregon",16
"9188",183,"Pennsylvania",48
"9189",183,"Rhode Island",7
"9190",183,"South Carolina",46
"9191",183,"South Dakota",4
"9192",183,"Tennessee",20
"9193",183,"Texas",37
"9194",183,"Utah",19
"9195",183,"Vermont",1
"9196",183,"Virginia",32
"9197",183,"Washington",31
"9198",183,"West Virginia",44
"9199",183,"Wisconsin",35
"9200",183,"Wyoming",0
"9201",184,"Alabama",13
"9202",184,"Alaska",3
"9203",184,"Arizona",23
"9204",184,"Arkansas",27
"9205",184,"California",43
"9206",184,"Colorado",19
"9207",184,"Connecticut",12
"9208",184,"Delaware",5
"9209",184,"Florida",42
"9210",184,"Georgia",41
"9211",184,"Hawaii",11
"9212",184,"Idaho",18
"9213",184,"Illinois",31
"9214",184,"Indiana",25
"9215",184,"Iowa",34
"9216",184,"Kansas",22
"9217",184,"Kentucky",35
"9218",184,"Louisiana",44
"9219",184,"Maine",10
"9220",184,"Maryland",39
"9221",184,"Massachusetts",28
"9222",184,"Michigan",46
"9223",184,"Minnesota",26
"9224",184,"Mississippi",29
"9225",184,"Missouri",15
"9226",184,"Montana",6
"9227",184,"Nebraska",40
"9228",184,"Nevada",16
"9229",184,"New Hampshire",9
"9230",184,"New Jersey",24
"9231",184,"New Mexico",8
"9232",184,"New York",48
"9233",184,"North Carolina",37
"9234",184,"North Dakota",2
"9235",184,"Ohio",30
"9236",184,"Oklahoma",14
"9237",184,"Oregon",17
"9238",184,"Pennsylvania",49
"9239",184,"Rhode Island",7
"9240",184,"South Carolina",47
"9241",184,"South Dakota",4
"9242",184,"Tennessee",21
"9243",184,"Texas",38
"9244",184,"Utah",20
"9245",184,"Vermont",1
"9246",184,"Virginia",33
"9247",184,"Washington",32
"9248",184,"West Virginia",45
"9249",184,"Wisconsin",36
"9250",184,"Wyoming",0
"9251",185,"Alabama",13
"9252",185,"Alaska",3
"9253",185,"Arizona",23
"9254",185,"Arkansas",27
"9255",185,"California",44
"9256",185,"Colorado",19
"9257",185,"Connecticut",12
"9258",185,"Delaware",5
"9259",185,"Florida",43
"9260",185,"Georgia",42
"9261",185,"Hawaii",11
"9262",185,"Idaho",18
"9263",185,"Illinois",32
"9264",185,"Indiana",25
"9265",185,"Iowa",35
"9266",185,"Kansas",22
"9267",185,"Kentucky",36
"9268",185,"Louisiana",45
"9269",185,"Maine",10
"9270",185,"Maryland",40
"9271",185,"Massachusetts",28
"9272",185,"Michigan",47
"9273",185,"Minnesota",26
"9274",185,"Mississippi",30
"9275",185,"Missouri",15
"9276",185,"Montana",6
"9277",185,"Nebraska",41
"9278",185,"Nevada",16
"9279",185,"New Hampshire",9
"9280",185,"New Jersey",24
"9281",185,"New Mexico",8
"9282",185,"New York",49
"9283",185,"North Carolina",38
"9284",185,"North Dakota",2
"9285",185,"Ohio",31
"9286",185,"Oklahoma",14
"9287",185,"Oregon",17
"9288",185,"Pennsylvania",29
"9289",185,"Rhode Island",7
"9290",185,"South Carolina",48
"9291",185,"South Dakota",4
"9292",185,"Tennessee",21
"9293",185,"Texas",39
"9294",185,"Utah",20
"9295",185,"Vermont",1
"9296",185,"Virginia",34
"9297",185,"Washington",33
"9298",185,"West Virginia",46
"9299",185,"Wisconsin",37
"9300",185,"Wyoming",0
"9301",186,"Alabama",13
"9302",186,"Alaska",3
"9303",186,"Arizona",23
"9304",186,"Arkansas",27
"9305",186,"California",45
"9306",186,"Colorado",19
"9307",186,"Connecticut",12
"9308",186,"Delaware",5
"9309",186,"Florida",44
"9310",186,"Georgia",43
"9311",186,"Hawaii",11
"9312",186,"Idaho",18
"9313",186,"Illinois",32
"9314",186,"Indiana",25
"9315",186,"Iowa",35
"9316",186,"Kansas",22
"9317",186,"Kentucky",37
"9318",186,"Louisiana",46
"9319",186,"Maine",10
"9320",186,"Maryland",41
"9321",186,"Massachusetts",28
"9322",186,"Michigan",48
"9323",186,"Minnesota",26
"9324",186,"Mississippi",30
"9325",186,"Missouri",15
"9326",186,"Montana",6
"9327",186,"Nebraska",42
"9328",186,"Nevada",16
"9329",186,"New Hampshire",9
"9330",186,"New Jersey",24
"9331",186,"New Mexico",8
"9332",186,"New York",36
"9333",186,"North Carolina",39
"9334",186,"North Dakota",2
"9335",186,"Ohio",31
"9336",186,"Oklahoma",14
"9337",186,"Oregon",17
"9338",186,"Pennsylvania",29
"9339",186,"Rhode Island",7
"9340",186,"South Carolina",49
"9341",186,"South Dakota",4
"9342",186,"Tennessee",21
"9343",186,"Texas",40
"9344",186,"Utah",20
"9345",186,"Vermont",1
"9346",186,"Virginia",34
"9347",186,"Washington",33
"9348",186,"West Virginia",47
"9349",186,"Wisconsin",38
"9350",186,"Wyoming",0
"9351",187,"Alabama",14
"9352",187,"Alaska",3
"9353",187,"Arizona",24
"9354",187,"Arkansas",28
"9355",187,"California",46
"9356",187,"Colorado",20
"9357",187,"Connecticut",12
"9358",187,"Delaware",5
"9359",187,"Florida",45
"9360",187,"Georgia",44
"9361",187,"Hawaii",11
"9362",187,"Idaho",19
"9363",187,"Illinois",33
"9364",187,"Indiana",26
"9365",187,"Iowa",36
"9366",187,"Kansas",23
"9367",187,"Kentucky",38
"9368",187,"Louisiana",47
"9369",187,"Maine",10
"9370",187,"Maryland",42
"9371",187,"Massachusetts",29
"9372",187,"Michigan",49
"9373",187,"Minnesota",27
"9374",187,"Mississippi",31
"9375",187,"Missouri",16
"9376",187,"Montana",6
"9377",187,"Nebraska",43
"9378",187,"Nevada",17
"9379",187,"New Hampshire",9
"9380",187,"New Jersey",25
"9381",187,"New Mexico",8
"9382",187,"New York",37
"9383",187,"North Carolina",40
"9384",187,"North Dakota",2
"9385",187,"Ohio",32
"9386",187,"Oklahoma",15
"9387",187,"Oregon",18
"9388",187,"Pennsylvania",30
"9389",187,"Rhode Island",7
"9390",187,"South Carolina",13
"9391",187,"South Dakota",4
"9392",187,"Tennessee",22
"9393",187,"Texas",41
"9394",187,"Utah",21
"9395",187,"Vermont",1
"9396",187,"Virginia",35
"9397",187,"Washington",34
"9398",187,"West Virginia",48
"9399",187,"Wisconsin",39
"9400",187,"Wyoming",0
"9401",188,"Alabama",14
"9402",188,"Alaska",3
"9403",188,"Arizona",25
"9404",188,"Arkansas",29
"9405",188,"California",47
"9406",188,"Colorado",20
"9407",188,"Connecticut",12
"9408",188,"Delaware",5
"9409",188,"Florida",46
"9410",188,"Georgia",45
"9411",188,"Hawaii",11
"9412",188,"Idaho",19
"9413",188,"Illinois",34
"9414",188,"Indiana",27
"9415",188,"Iowa",37
"9416",188,"Kansas",23
"9417",188,"Kentucky",39
"9418",188,"Louisiana",48
"9419",188,"Maine",10
"9420",188,"Maryland",43
"9421",188,"Massachusetts",30
"9422",188,"Michigan",24
"9423",188,"Minnesota",28
"9424",188,"Mississippi",32
"9425",188,"Missouri",16
"9426",188,"Montana",6
"9427",188,"Nebraska",44
"9428",188,"Nevada",17
"9429",188,"New Hampshire",9
"9430",188,"New Jersey",26
"9431",188,"New Mexico",8
"9432",188,"New York",38
"9433",188,"North Carolina",41
"9434",188,"North Dakota",2
"9435",188,"Ohio",33
"9436",188,"Oklahoma",15
"9437",188,"Oregon",18
"9438",188,"Pennsylvania",31
"9439",188,"Rhode Island",7
"9440",188,"South Carolina",13
"9441",188,"South Dakota",4
"9442",188,"Tennessee",22
"9443",188,"Texas",42
"9444",188,"Utah",21
"9445",188,"Vermont",1
"9446",188,"Virginia",36
"9447",188,"Washington",35
"9448",188,"West Virginia",49
"9449",188,"Wisconsin",40
"9450",188,"Wyoming",0
"9451",189,"Alabama",15
"9452",189,"Alaska",3
"9453",189,"Arizona",26
"9454",189,"Arkansas",30
"9455",189,"California",48
"9456",189,"Colorado",21
"9457",189,"Connecticut",13
"9458",189,"Delaware",5
"9459",189,"Florida",47
"9460",189,"Georgia",46
"9461",189,"Hawaii",12
"9462",189,"Idaho",20
"9463",189,"Illinois",35
"9464",189,"Indiana",28
"9465",189,"Iowa",38
"9466",189,"Kansas",24
"9467",189,"Kentucky",40
"9468",189,"Louisiana",49
"9469",189,"Maine",11
"9470",189,"Maryland",44
"9471",189,"Massachusetts",31
"9472",189,"Michigan",25
"9473",189,"Minnesota",29
"9474",189,"Mississippi",33
"9475",189,"Missouri",17
"9476",189,"Montana",6
"9477",189,"Nebraska",45
"9478",189,"Nevada",18
"9479",189,"New Hampshire",10
"9480",189,"New Jersey",27
"9481",189,"New Mexico",9
"9482",189,"New York",39
"9483",189,"North Carolina",42
"9484",189,"North Dakota",2
"9485",189,"Ohio",34
"9486",189,"Oklahoma",16
"9487",189,"Oregon",19
"9488",189,"Pennsylvania",32
"9489",189,"Rhode Island",7
"9490",189,"South Carolina",14
"9491",189,"South Dakota",4
"9492",189,"Tennessee",23
"9493",189,"Texas",43
"9494",189,"Utah",22
"9495",189,"Vermont",1
"9496",189,"Virginia",37
"9497",189,"Washington",36
"9498",189,"West Virginia",8
"9499",189,"Wisconsin",41
"9500",189,"Wyoming",0
"9501",190,"Alabama",16
"9502",190,"Alaska",3
"9503",190,"Arizona",27
"9504",190,"Arkansas",31
"9505",190,"California",49
"9506",190,"Colorado",22
"9507",190,"Connecticut",14
"9508",190,"Delaware",5
"9509",190,"Florida",48
"9510",190,"Georgia",47
"9511",190,"Hawaii",12
"9512",190,"Idaho",21
"9513",190,"Illinois",36
"9514",190,"Indiana",29
"9515",190,"Iowa",39
"9516",190,"Kansas",25
"9517",190,"Kentucky",41
"9518",190,"Louisiana",13
"9519",190,"Maine",11
"9520",190,"Maryland",45
"9521",190,"Massachusetts",32
"9522",190,"Michigan",26
"9523",190,"Minnesota",30
"9524",190,"Mississippi",34
"9525",190,"Missouri",18
"9526",190,"Montana",6
"9527",190,"Nebraska",46
"9528",190,"Nevada",19
"9529",190,"New Hampshire",10
"9530",190,"New Jersey",28
"9531",190,"New Mexico",9
"9532",190,"New York",40
"9533",190,"North Carolina",43
"9534",190,"North Dakota",2
"9535",190,"Ohio",35
"9536",190,"Oklahoma",17
"9537",190,"Oregon",20
"9538",190,"Pennsylvania",33
"9539",190,"Rhode Island",7
"9540",190,"South Carolina",15
"9541",190,"South Dakota",4
"9542",190,"Tennessee",24
"9543",190,"Texas",44
"9544",190,"Utah",23
"9545",190,"Vermont",1
"9546",190,"Virginia",38
"9547",190,"Washington",37
"9548",190,"West Virginia",8
"9549",190,"Wisconsin",42
"9550",190,"Wyoming",0
"9551",191,"Alabama",16
"9552",191,"Alaska",3
"9553",191,"Arizona",27
"9554",191,"Arkansas",31
"9555",191,"California",42
"9556",191,"Colorado",22
"9557",191,"Connecticut",14
"9558",191,"Delaware",5
"9559",191,"Florida",49
"9560",191,"Georgia",48
"9561",191,"Hawaii",12
"9562",191,"Idaho",21
"9563",191,"Illinois",36
"9564",191,"Indiana",29
"9565",191,"Iowa",39
"9566",191,"Kansas",25
"9567",191,"Kentucky",41
"9568",191,"Louisiana",13
"9569",191,"Maine",11
"9570",191,"Maryland",46
"9571",191,"Massachusetts",32
"9572",191,"Michigan",26
"9573",191,"Minnesota",30
"9574",191,"Mississippi",34
"9575",191,"Missouri",18
"9576",191,"Montana",6
"9577",191,"Nebraska",47
"9578",191,"Nevada",19
"9579",191,"New Hampshire",10
"9580",191,"New Jersey",28
"9581",191,"New Mexico",9
"9582",191,"New York",40
"9583",191,"North Carolina",44
"9584",191,"North Dakota",2
"9585",191,"Ohio",35
"9586",191,"Oklahoma",17
"9587",191,"Oregon",20
"9588",191,"Pennsylvania",33
"9589",191,"Rhode Island",7
"9590",191,"South Carolina",15
"9591",191,"South Dakota",4
"9592",191,"Tennessee",24
"9593",191,"Texas",45
"9594",191,"Utah",23
"9595",191,"Vermont",1
"9596",191,"Virginia",38
"9597",191,"Washington",37
"9598",191,"West Virginia",8
"9599",191,"Wisconsin",43
"9600",191,"Wyoming",0
"9601",192,"Alabama",16
"9602",192,"Alaska",3
"9603",192,"Arizona",27
"9604",192,"Arkansas",31
"9605",192,"California",43
"9606",192,"Colorado",22
"9607",192,"Connecticut",14
"9608",192,"Delaware",5
"9609",192,"Florida",35
"9610",192,"Georgia",49
"9611",192,"Hawaii",12
"9612",192,"Idaho",21
"9613",192,"Illinois",37
"9614",192,"Indiana",29
"9615",192,"Iowa",40
"9616",192,"Kansas",25
"9617",192,"Kentucky",42
"9618",192,"Louisiana",13
"9619",192,"Maine",11
"9620",192,"Maryland",47
"9621",192,"Massachusetts",32
"9622",192,"Michigan",26
"9623",192,"Minnesota",30
"9624",192,"Mississippi",34
"9625",192,"Missouri",18
"9626",192,"Montana",6
"9627",192,"Nebraska",48
"9628",192,"Nevada",19
"9629",192,"New Hampshire",10
"9630",192,"New Jersey",28
"9631",192,"New Mexico",9
"9632",192,"New York",41
"9633",192,"North Carolina",45
"9634",192,"North Dakota",2
"9635",192,"Ohio",36
"9636",192,"Oklahoma",17
"9637",192,"Oregon",20
"9638",192,"Pennsylvania",33
"9639",192,"Rhode Island",7
"9640",192,"South Carolina",15
"9641",192,"South Dakota",4
"9642",192,"Tennessee",24
"9643",192,"Texas",46
"9644",192,"Utah",23
"9645",192,"Vermont",1
"9646",192,"Virginia",39
"9647",192,"Washington",38
"9648",192,"West Virginia",8
"9649",192,"Wisconsin",44
"9650",192,"Wyoming",0
"9651",193,"Alabama",16
"9652",193,"Alaska",3
"9653",193,"Arizona",28
"9654",193,"Arkansas",32
"9655",193,"California",44
"9656",193,"Colorado",22
"9657",193,"Connecticut",14
"9658",193,"Delaware",5
"9659",193,"Florida",36
"9660",193,"Georgia",24
"9661",193,"Hawaii",12
"9662",193,"Idaho",21
"9663",193,"Illinois",38
"9664",193,"Indiana",30
"9665",193,"Iowa",41
"9666",193,"Kansas",26
"9667",193,"Kentucky",43
"9668",193,"Louisiana",13
"9669",193,"Maine",11
"9670",193,"Maryland",48
"9671",193,"Massachusetts",33
"9672",193,"Michigan",27
"9673",193,"Minnesota",31
"9674",193,"Mississippi",35
"9675",193,"Missouri",18
"9676",193,"Montana",6
"9677",193,"Nebraska",49
"9678",193,"Nevada",19
"9679",193,"New Hampshire",10
"9680",193,"New Jersey",29
"9681",193,"New Mexico",9
"9682",193,"New York",42
"9683",193,"North Carolina",46
"9684",193,"North Dakota",2
"9685",193,"Ohio",37
"9686",193,"Oklahoma",17
"9687",193,"Oregon",20
"9688",193,"Pennsylvania",34
"9689",193,"Rhode Island",7
"9690",193,"South Carolina",15
"9691",193,"South Dakota",4
"9692",193,"Tennessee",25
"9693",193,"Texas",47
"9694",193,"Utah",23
"9695",193,"Vermont",1
"9696",193,"Virginia",40
"9697",193,"Washington",39
"9698",193,"West Virginia",8
"9699",193,"Wisconsin",45
"9700",193,"Wyoming",0
"9701",194,"Alabama",17
"9702",194,"Alaska",3
"9703",194,"Arizona",29
"9704",194,"Arkansas",33
"9705",194,"California",45
"9706",194,"Colorado",23
"9707",194,"Connecticut",15
"9708",194,"Delaware",5
"9709",194,"Florida",37
"9710",194,"Georgia",25
"9711",194,"Hawaii",13
"9712",194,"Idaho",22
"9713",194,"Illinois",39
"9714",194,"Indiana",31
"9715",194,"Iowa",42
"9716",194,"Kansas",27
"9717",194,"Kentucky",44
"9718",194,"Louisiana",14
"9719",194,"Maine",12
"9720",194,"Maryland",49
"9721",194,"Massachusetts",34
"9722",194,"Michigan",28
"9723",194,"Minnesota",32
"9724",194,"Mississippi",36
"9725",194,"Missouri",19
"9726",194,"Montana",6
"9727",194,"Nebraska",8
"9728",194,"Nevada",20
"9729",194,"New Hampshire",11
"9730",194,"New Jersey",30
"9731",194,"New Mexico",10
"9732",194,"New York",43
"9733",194,"North Carolina",47
"9734",194,"North Dakota",2
"9735",194,"Ohio",38
"9736",194,"Oklahoma",18
"9737",194,"Oregon",21
"9738",194,"Pennsylvania",35
"9739",194,"Rhode Island",7
"9740",194,"South Carolina",16
"9741",194,"South Dakota",4
"9742",194,"Tennessee",26
"9743",194,"Texas",48
"9744",194,"Utah",24
"9745",194,"Vermont",1
"9746",194,"Virginia",41
"9747",194,"Washington",40
"9748",194,"West Virginia",9
"9749",194,"Wisconsin",46
"9750",194,"Wyoming",0
"9751",195,"Alabama",18
"9752",195,"Alaska",3
"9753",195,"Arizona",30
"9754",195,"Arkansas",34
"9755",195,"California",46
"9756",195,"Colorado",24
"9757",195,"Connecticut",15
"9758",195,"Delaware",5
"9759",195,"Florida",38
"9760",195,"Georgia",26
"9761",195,"Hawaii",13
"9762",195,"Idaho",23
"9763",195,"Illinois",40
"9764",195,"Indiana",32
"9765",195,"Iowa",43
"9766",195,"Kansas",28
"9767",195,"Kentucky",45
"9768",195,"Louisiana",14
"9769",195,"Maine",12
"9770",195,"Maryland",17
"9771",195,"Massachusetts",35
"9772",195,"Michigan",29
"9773",195,"Minnesota",33
"9774",195,"Mississippi",37
"9775",195,"Missouri",20
"9776",195,"Montana",6
"9777",195,"Nebraska",8
"9778",195,"Nevada",21
"9779",195,"New Hampshire",11
"9780",195,"New Jersey",31
"9781",195,"New Mexico",10
"9782",195,"New York",44
"9783",195,"North Carolina",48
"9784",195,"North Dakota",2
"9785",195,"Ohio",39
"9786",195,"Oklahoma",19
"9787",195,"Oregon",22
"9788",195,"Pennsylvania",36
"9789",195,"Rhode Island",7
"9790",195,"South Carolina",16
"9791",195,"South Dakota",4
"9792",195,"Tennessee",27
"9793",195,"Texas",49
"9794",195,"Utah",25
"9795",195,"Vermont",1
"9796",195,"Virginia",42
"9797",195,"Washington",41
"9798",195,"West Virginia",9
"9799",195,"Wisconsin",47
"9800",195,"Wyoming",0
"9801",196,"Alabama",18
"9802",196,"Alaska",3
"9803",196,"Arizona",30
"9804",196,"Arkansas",34
"9805",196,"California",47
"9806",196,"Colorado",24
"9807",196,"Connecticut",15
"9808",196,"Delaware",5
"9809",196,"Florida",38
"9810",196,"Georgia",26
"9811",196,"Hawaii",13
"9812",196,"Idaho",23
"9813",196,"Illinois",40
"9814",196,"Indiana",32
"9815",196,"Iowa",44
"9816",196,"Kansas",28
"9817",196,"Kentucky",46
"9818",196,"Louisiana",14
"9819",196,"Maine",12
"9820",196,"Maryland",17
"9821",196,"Massachusetts",35
"9822",196,"Michigan",29
"9823",196,"Minnesota",33
"9824",196,"Mississippi",37
"9825",196,"Missouri",20
"9826",196,"Montana",6
"9827",196,"Nebraska",8
"9828",196,"Nevada",21
"9829",196,"New Hampshire",11
"9830",196,"New Jersey",31
"9831",196,"New Mexico",10
"9832",196,"New York",45
"9833",196,"North Carolina",49
"9834",196,"North Dakota",2
"9835",196,"Ohio",39
"9836",196,"Oklahoma",19
"9837",196,"Oregon",22
"9838",196,"Pennsylvania",36
"9839",196,"Rhode Island",7
"9840",196,"South Carolina",16
"9841",196,"South Dakota",4
"9842",196,"Tennessee",27
"9843",196,"Texas",41
"9844",196,"Utah",25
"9845",196,"Vermont",1
"9846",196,"Virginia",43
"9847",196,"Washington",42
